_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,OtherC,*,Hindi,Indian,*,53,90
*,*,Male,OtherC,*,Hindi,Indian,*,98,86
*,*,Male,OtherC,*,Hindi,Indian,*,51,66
*,*,Male,OtherC,*,Hindi,Indian,*,54,69
*,*,Male,OtherC,*,Hindi,Indian,*,58,79
*,*,Male,OtherC,*,Hindi,Indian,*,58,89
*,*,Male,OtherC,*,Hindi,Indian,*,47,46
*,*,Male,OtherC,*,Hindi,Indian,*,64,69
*,*,Male,OtherC,*,Hindi,Indian,*,55,90
*,*,Male,OtherC,*,Hindi,Indian,*,69,32
*,*,Male,OtherC,*,Hindi,Indian,*,43,74
*,*,Male,OtherC,*,Hindi,Indian,*,33,75
*,*,Male,OtherC,*,Hindi,Indian,*,62,89
*,*,Male,OtherC,*,Hindi,Indian,*,57,64
*,*,Male,OtherC,*,Hindi,Indian,*,82,95
*,*,Male,OtherC,*,Hindi,Indian,*,98,38
*,*,Male,OtherC,*,Hindi,Indian,*,74,33
*,*,Male,OtherC,*,Hindi,Indian,*,58,38
*,*,Male,OtherC,*,Hindi,Indian,*,92,89
*,*,Male,OtherC,*,Hindi,Indian,*,55,57
*,*,Male,OtherC,*,Hindi,Indian,*,30,41
*,*,Male,OtherC,*,Hindi,Indian,*,77,76
*,*,Male,OtherC,*,Hindi,Indian,*,91,89
*,*,Male,OtherC,*,Hindi,Indian,*,30,77
*,*,Male,OtherC,*,Hindi,Indian,*,92,28
*,*,Male,OtherC,*,Hindi,Indian,*,83,46
*,*,Male,OtherC,*,Hindi,Indian,*,30,32
*,*,Male,OtherC,*,Hindi,Indian,*,84,64
*,*,Male,OtherC,*,Hindi,Indian,*,39,37
*,*,Male,OtherC,*,Hindi,Indian,*,75,78
*,*,Male,OtherC,*,Hindi,Indian,*,53,67
*,*,Male,OtherC,*,Hindi,Indian,*,28,48
*,*,Male,OtherC,*,Hindi,Indian,*,46,48
*,*,Male,OtherC,*,Hindi,Indian,*,88,54
*,*,Male,OtherC,*,Hindi,Indian,*,71,93
*,*,Male,OtherC,*,Hindi,Indian,*,64,44
*,*,Male,OtherC,*,Hindi,Indian,*,74,63
*,*,Male,OtherC,*,Hindi,Indian,*,25,55
*,*,Male,OtherC,*,Hindi,Indian,*,67,52
*,*,Male,OtherC,*,Hindi,Indian,*,44,71
*,*,Male,OtherC,*,Hindi,Indian,*,53,64
*,*,Male,OtherC,*,Hindi,Indian,*,95,86
*,*,Male,OtherC,*,Hindi,Indian,*,93,71
*,*,Male,OtherC,*,Hindi,Indian,*,43,90
*,*,Male,OtherC,*,Hindi,Indian,*,53,85
*,*,Male,OtherC,*,Hindi,Indian,*,53,95
*,*,Male,OtherC,*,Hindi,Indian,*,27,92
*,*,Male,OtherC,*,Hindi,Indian,*,48,67
*,*,Male,OtherC,*,Hindi,Indian,*,69,67
*,*,Male,OtherC,*,Hindi,Indian,*,44,28
*,*,Male,OtherC,*,Hindi,Indian,*,70,61
*,*,Male,OtherC,*,Hindi,Indian,*,29,36
*,*,Male,OtherC,*,Hindi,Indian,*,74,33
*,*,Male,OtherC,*,Hindi,Indian,*,41,73
*,*,Male,OtherC,*,Hindi,Indian,*,36,77
*,*,Male,OtherC,*,Hindi,Indian,*,64,88
*,*,Male,OtherC,*,Hindi,Indian,*,28,49
*,*,Male,OtherC,*,Hindi,Indian,*,29,73
*,*,Male,OtherC,*,Hindi,Indian,*,64,93
*,*,Male,OtherC,*,Hindi,Indian,*,87,59
*,*,Male,OtherC,*,Hindi,Indian,*,68,95
*,*,Male,OtherC,*,Hindi,Indian,*,30,51
*,*,Male,OtherC,*,Hindi,Indian,*,48,33
*,*,Male,OtherC,*,Hindi,Indian,*,88,43
*,*,Male,OtherC,*,Hindi,Indian,*,36,52
*,*,Male,OtherC,*,Hindi,Indian,*,88,70
*,*,Male,OtherC,*,Hindi,Indian,*,30,54
*,*,Male,OtherC,*,Hindi,Indian,*,33,97
*,*,Male,OtherC,*,Hindi,Indian,*,45,27
*,*,Male,OtherC,*,Hindi,Indian,*,44,46
*,*,Male,OtherC,*,Hindi,Indian,*,64,84
*,*,Male,OtherC,*,Hindi,Indian,*,85,75
*,*,Male,OtherC,*,Hindi,Indian,*,94,94
*,*,Female,America,*,OtherL,Indian,*,69,60
*,*,Female,America,*,OtherL,Indian,*,69,81
*,*,Female,America,*,OtherL,Indian,*,44,94
*,*,Female,America,*,OtherL,Indian,*,40,68
*,*,Female,America,*,OtherL,Indian,*,43,43
*,*,Female,America,*,OtherL,Indian,*,84,84
*,*,Female,America,*,OtherL,Indian,*,30,91
*,*,Female,America,*,OtherL,Indian,*,59,87
*,*,Female,America,*,OtherL,Indian,*,79,84
*,*,Female,America,*,OtherL,Indian,*,65,77
*,*,Female,America,*,OtherL,Indian,*,49,44
*,*,Female,America,*,OtherL,Indian,*,77,66
*,*,Female,America,*,OtherL,Indian,*,72,47
*,*,Female,America,*,OtherL,Indian,*,96,33
*,*,Female,America,*,OtherL,Indian,*,69,59
*,*,Female,America,*,OtherL,Indian,*,43,40
*,*,Female,America,*,OtherL,Indian,*,80,93
*,*,Female,America,*,OtherL,Indian,*,96,26
*,*,Female,America,*,OtherL,Indian,*,52,79
*,*,Female,America,*,OtherL,Indian,*,53,86
*,*,Female,America,*,OtherL,Indian,*,46,82
*,*,Female,America,*,OtherL,Indian,*,26,77
*,*,Female,America,*,OtherL,Indian,*,94,28
*,*,Female,America,*,OtherL,Indian,*,59,32
*,*,Female,America,*,OtherL,Indian,*,45,83
*,*,Female,America,*,OtherL,Indian,*,80,72
*,*,Female,America,*,OtherL,Indian,*,39,56
*,*,Female,America,*,OtherL,Indian,*,73,63
*,*,Female,America,*,OtherL,Indian,*,85,61
*,*,Female,America,*,OtherL,Indian,*,38,55
*,*,Female,America,*,OtherL,Indian,*,71,57
*,*,Female,America,*,OtherL,Indian,*,39,34
*,*,Female,America,*,OtherL,Indian,*,88,25
*,*,Female,America,*,OtherL,Indian,*,35,53
*,*,Female,America,*,OtherL,Indian,*,62,61
*,*,Female,America,*,OtherL,Indian,*,81,27
*,*,Female,America,*,OtherL,Indian,*,46,87
*,*,Female,America,*,OtherL,Indian,*,78,91
*,*,Female,America,*,OtherL,Indian,*,82,59
*,*,Female,America,*,OtherL,Indian,*,69,62
*,*,Female,America,*,OtherL,Indian,*,27,33
*,*,Female,America,*,OtherL,Indian,*,60,60
*,*,Female,America,*,OtherL,Indian,*,57,56
*,*,Female,America,*,OtherL,Indian,*,89,79
*,*,Female,America,*,OtherL,Indian,*,34,51
*,*,Female,America,*,OtherL,Indian,*,86,53
*,*,Female,America,*,OtherL,Indian,*,51,98
*,*,Female,America,*,OtherL,Indian,*,53,93
*,*,Female,America,*,OtherL,Indian,*,62,68
*,*,Female,America,*,OtherL,Indian,*,66,44
*,*,Female,America,*,OtherL,Indian,*,66,66
*,*,Female,America,*,OtherL,Indian,*,27,64
*,*,Female,America,*,OtherL,Indian,*,95,59
*,*,Female,America,*,OtherL,Indian,*,43,44
*,*,Female,America,*,OtherL,Indian,*,62,35
*,*,Female,America,*,OtherL,Indian,*,99,87
*,*,Female,America,*,OtherL,Indian,*,73,70
*,*,Female,America,*,OtherL,Indian,*,95,37
*,*,Female,America,*,OtherL,Indian,*,54,53
*,*,Female,America,*,OtherL,Indian,*,34,49
*,*,Female,America,*,OtherL,Indian,*,88,76
*,*,Female,America,*,OtherL,Indian,*,94,94
*,*,Female,America,*,OtherL,Indian,*,51,25
*,*,Female,America,*,OtherL,Indian,*,54,44
*,*,Female,America,*,OtherL,Indian,*,97,70
*,*,Female,America,*,OtherL,Indian,*,36,41
*,*,Female,America,*,OtherL,Indian,*,93,25
*,*,Female,America,*,OtherL,Indian,*,76,88
*,*,Female,America,*,OtherL,Indian,*,38,72
*,*,Female,America,*,OtherL,Indian,*,76,50
*,*,Female,America,*,OtherL,Indian,*,95,73
*,*,Female,America,*,OtherL,Indian,*,43,29
*,*,Female,America,*,OtherL,Indian,*,39,70
*,*,Female,America,*,OtherL,Indian,*,26,99
*,*,Female,America,*,OtherL,Indian,*,85,100
*,*,Female,America,*,OtherL,Indian,*,47,31
*,*,Female,America,*,OtherL,Indian,*,73,52
*,*,Female,America,*,OtherL,Indian,*,54,66
*,*,Female,America,*,OtherL,Indian,*,59,57
*,*,Female,America,*,OtherL,Indian,*,81,54
*,*,Female,America,*,OtherL,Indian,*,51,93
*,*,Female,America,*,OtherL,Indian,*,31,36
*,*,Female,America,*,OtherL,Indian,*,86,96
*,*,Female,America,*,OtherL,Indian,*,26,35
*,*,Female,America,*,OtherL,Indian,*,100,79
*,*,Female,America,*,OtherL,Indian,*,96,90
*,*,Female,America,*,OtherL,Indian,*,63,50
*,*,Female,America,*,OtherL,Indian,*,27,61
*,*,Female,America,*,OtherL,Indian,*,61,48
*,*,Female,America,*,OtherL,Indian,*,70,98
*,*,Female,America,*,OtherL,Indian,*,80,66
*,*,Female,America,*,OtherL,Indian,*,55,73
*,*,Female,America,*,OtherL,Indian,*,61,61
*,*,Female,America,*,OtherL,Indian,*,84,90
*,*,Female,America,*,OtherL,Indian,*,66,81
*,*,Female,America,*,OtherL,Indian,*,55,98
*,*,Female,America,*,OtherL,Indian,*,98,64
*,*,Female,America,*,OtherL,Indian,*,87,93
*,*,Female,America,*,OtherL,Indian,*,35,32
*,*,Female,America,*,OtherL,Indian,*,80,92
*,*,Female,America,*,OtherL,Indian,*,29,85
*,*,Female,America,*,OtherL,Indian,*,100,36
*,*,Female,America,*,OtherL,Indian,*,53,52
*,*,Female,America,*,OtherL,Indian,*,41,46
*,*,Male,America,*,OtherL,Indian,*,73,49
*,*,Male,America,*,OtherL,Indian,*,40,81
*,*,Male,America,*,OtherL,Indian,*,38,56
*,*,Male,America,*,OtherL,Indian,*,61,93
*,*,Male,America,*,OtherL,Indian,*,93,93
*,*,Male,America,*,OtherL,Indian,*,39,56
*,*,Male,America,*,OtherL,Indian,*,84,71
*,*,Male,America,*,OtherL,Indian,*,100,83
*,*,Male,America,*,OtherL,Indian,*,85,50
*,*,Male,America,*,OtherL,Indian,*,100,81
*,*,Male,America,*,OtherL,Indian,*,78,32
*,*,Male,America,*,OtherL,Indian,*,63,65
*,*,Male,America,*,OtherL,Indian,*,56,27
*,*,Male,America,*,OtherL,Indian,*,93,47
*,*,Male,America,*,OtherL,Indian,*,67,50
*,*,Male,America,*,OtherL,Indian,*,47,66
*,*,Male,America,*,OtherL,Indian,*,61,54
*,*,Male,America,*,OtherL,Indian,*,42,68
*,*,Male,America,*,OtherL,Indian,*,97,75
*,*,Male,America,*,OtherL,Indian,*,81,80
*,*,Male,America,*,OtherL,Indian,*,40,65
*,*,Male,America,*,OtherL,Indian,*,32,93
*,*,Male,America,*,OtherL,Indian,*,45,95
*,*,Male,America,*,OtherL,Indian,*,81,86
*,*,Male,America,*,OtherL,Indian,*,49,65
*,*,Male,America,*,OtherL,Indian,*,63,49
*,*,Male,America,*,OtherL,Indian,*,54,73
*,*,Male,America,*,OtherL,Indian,*,92,96
*,*,Male,America,*,OtherL,Indian,*,67,57
*,*,Male,America,*,OtherL,Indian,*,59,72
*,*,Male,America,*,OtherL,Indian,*,49,53
*,*,Male,America,*,OtherL,Indian,*,49,39
*,*,Male,America,*,OtherL,Indian,*,33,85
*,*,Male,America,*,OtherL,Indian,*,63,55
*,*,Male,America,*,OtherL,Indian,*,27,43
*,*,Male,America,*,OtherL,Indian,*,88,91
*,*,Male,America,*,OtherL,Indian,*,29,68
*,*,Male,America,*,OtherL,Indian,*,84,91
*,*,Male,America,*,OtherL,Indian,*,57,66
*,*,Male,America,*,OtherL,Indian,*,88,92
*,*,Male,America,*,OtherL,Indian,*,30,31
*,*,Male,America,*,OtherL,Indian,*,66,64
*,*,Male,America,*,OtherL,Indian,*,71,79
*,*,Male,America,*,OtherL,Indian,*,33,43
*,*,Male,America,*,OtherL,Indian,*,96,79
*,*,Male,America,*,OtherL,Indian,*,94,65
*,*,Male,America,*,OtherL,Indian,*,77,45
*,*,Male,America,*,OtherL,Indian,*,29,38
*,*,Male,America,*,OtherL,Indian,*,44,33
*,*,Male,America,*,OtherL,Indian,*,57,48
*,*,Male,America,*,OtherL,Indian,*,63,86
*,*,Male,America,*,OtherL,Indian,*,79,90
*,*,Male,America,*,OtherL,Indian,*,61,27
*,*,Male,America,*,OtherL,Indian,*,59,63
*,*,Male,America,*,OtherL,Indian,*,46,47
*,*,Male,America,*,OtherL,Indian,*,48,94
*,*,Male,America,*,OtherL,Indian,*,74,43
*,*,Male,America,*,OtherL,Indian,*,47,57
*,*,Male,America,*,OtherL,Indian,*,30,88
*,*,Male,America,*,OtherL,Indian,*,83,25
*,*,Male,America,*,OtherL,Indian,*,51,93
*,*,Male,America,*,OtherL,Indian,*,78,82
*,*,Male,America,*,OtherL,Indian,*,86,77
*,*,Male,America,*,OtherL,Indian,*,36,31
*,*,Male,America,*,OtherL,Indian,*,34,38
*,*,Male,America,*,OtherL,Indian,*,69,89
*,*,Male,America,*,OtherL,Indian,*,55,81
*,*,Male,America,*,OtherL,Indian,*,46,44
*,*,Male,America,*,OtherL,Indian,*,75,93
*,*,Male,America,*,OtherL,Indian,*,97,92
*,*,Male,America,*,OtherL,Indian,*,37,72
*,*,Male,America,*,OtherL,Indian,*,89,43
*,*,Male,America,*,OtherL,Indian,*,48,82
*,*,Male,America,*,OtherL,Indian,*,79,79
*,*,Male,America,*,OtherL,Indian,*,59,60
*,*,Male,America,*,OtherL,Indian,*,65,78
*,*,Male,America,*,OtherL,Indian,*,50,32
*,*,Male,America,*,OtherL,Indian,*,34,27
*,*,Male,America,*,OtherL,Indian,*,46,70
*,*,Male,America,*,OtherL,Indian,*,97,50
*,*,Male,America,*,OtherL,Indian,*,58,43
*,*,Male,America,*,OtherL,Indian,*,73,89
*,*,Male,America,*,OtherL,Indian,*,57,26
*,*,Male,America,*,OtherL,Indian,*,74,100
*,*,Male,America,*,OtherL,Indian,*,47,100
*,*,Male,America,*,OtherL,Indian,*,95,84
*,*,Male,America,*,OtherL,Indian,*,89,68
*,*,Male,America,*,OtherL,Indian,*,87,32
*,*,Male,America,*,OtherL,Indian,*,27,35
*,*,Male,America,*,OtherL,Indian,*,48,51
*,*,Male,America,*,OtherL,Indian,*,91,70
*,*,Female,India,*,OtherL,Indian,*,64,45
*,*,Female,India,*,OtherL,Indian,*,35,69
*,*,Female,India,*,OtherL,Indian,*,81,96
*,*,Female,India,*,OtherL,Indian,*,57,64
*,*,Female,India,*,OtherL,Indian,*,43,77
*,*,Female,India,*,OtherL,Indian,*,76,52
*,*,Female,India,*,OtherL,Indian,*,43,64
*,*,Female,India,*,OtherL,Indian,*,84,62
*,*,Female,India,*,OtherL,Indian,*,94,90
*,*,Female,India,*,OtherL,Indian,*,31,85
*,*,Female,India,*,OtherL,Indian,*,77,84
*,*,Female,India,*,OtherL,Indian,*,76,56
*,*,Female,India,*,OtherL,Indian,*,52,76
*,*,Female,India,*,OtherL,Indian,*,41,37
*,*,Female,India,*,OtherL,Indian,*,92,78
*,*,Female,India,*,OtherL,Indian,*,92,69
*,*,Female,India,*,OtherL,Indian,*,59,99
*,*,Female,India,*,OtherL,Indian,*,25,73
*,*,Female,India,*,OtherL,Indian,*,94,42
*,*,Female,India,*,OtherL,Indian,*,26,84
*,*,Female,India,*,OtherL,Indian,*,29,76
*,*,Female,India,*,OtherL,Indian,*,69,63
*,*,Female,India,*,OtherL,Indian,*,27,26
*,*,Female,India,*,OtherL,Indian,*,49,32
*,*,Female,India,*,OtherL,Indian,*,93,98
*,*,Female,India,*,OtherL,Indian,*,79,53
*,*,Female,India,*,OtherL,Indian,*,41,90
*,*,Female,India,*,OtherL,Indian,*,95,43
*,*,Female,India,*,OtherL,Indian,*,86,85
*,*,Female,India,*,OtherL,Indian,*,88,35
*,*,Female,India,*,OtherL,Indian,*,53,86
*,*,Female,India,*,OtherL,Indian,*,62,96
*,*,Female,India,*,OtherL,Indian,*,94,59
*,*,Female,India,*,OtherL,Indian,*,95,90
*,*,Female,India,*,OtherL,Indian,*,45,95
*,*,Female,India,*,OtherL,Indian,*,85,90
*,*,Female,India,*,OtherL,Indian,*,76,43
*,*,Female,India,*,OtherL,Indian,*,60,49
*,*,Female,India,*,OtherL,Indian,*,99,87
*,*,Female,India,*,OtherL,Indian,*,31,71
*,*,Female,India,*,OtherL,Indian,*,96,49
*,*,Female,India,*,OtherL,Indian,*,35,88
*,*,Female,India,*,OtherL,Indian,*,55,79
*,*,Female,India,*,OtherL,Indian,*,97,59
*,*,Female,India,*,OtherL,Indian,*,88,54
*,*,Female,India,*,OtherL,Indian,*,78,95
*,*,Female,India,*,OtherL,Indian,*,87,44
*,*,Female,India,*,OtherL,Indian,*,87,79
*,*,Female,India,*,OtherL,Indian,*,29,63
*,*,Female,India,*,OtherL,Indian,*,40,38
*,*,Female,India,*,OtherL,Indian,*,67,37
*,*,Female,India,*,OtherL,Indian,*,80,74
*,*,Female,India,*,OtherL,Indian,*,52,67
*,*,Female,India,*,OtherL,Indian,*,39,66
*,*,Female,India,*,OtherL,Indian,*,42,59
*,*,Female,India,*,OtherL,Indian,*,35,30
*,*,Female,India,*,OtherL,Indian,*,83,25
*,*,Female,India,*,OtherL,Indian,*,86,83
*,*,Female,India,*,OtherL,Indian,*,91,44
*,*,Female,India,*,OtherL,Indian,*,48,94
*,*,Female,India,*,OtherL,Indian,*,52,78
*,*,Female,India,*,OtherL,Indian,*,61,94
*,*,Female,India,*,OtherL,Indian,*,64,43
*,*,Female,India,*,OtherL,Indian,*,57,72
*,*,Female,India,*,OtherL,Indian,*,27,45
*,*,Female,India,*,OtherL,Indian,*,51,53
*,*,Female,India,*,OtherL,Indian,*,75,61
*,*,Female,India,*,OtherL,Indian,*,100,80
*,*,Female,India,*,OtherL,Indian,*,94,98
*,*,Female,India,*,OtherL,Indian,*,88,26
*,*,Female,India,*,OtherL,Indian,*,71,70
*,*,Female,India,*,OtherL,Indian,*,99,99
*,*,Female,India,*,OtherL,Indian,*,92,93
*,*,Female,India,*,OtherL,Indian,*,81,36
*,*,Female,India,*,OtherL,Indian,*,78,41
*,*,Female,India,*,OtherL,Indian,*,40,68
*,*,Female,India,*,OtherL,Indian,*,27,71
*,*,Female,India,*,OtherL,Indian,*,31,83
*,*,Female,India,*,OtherL,Indian,*,93,62
*,*,Female,India,*,OtherL,Indian,*,36,46
*,*,Female,India,*,OtherL,Indian,*,60,33
*,*,Female,India,*,OtherL,Indian,*,79,69
*,*,Female,India,*,OtherL,Indian,*,29,58
*,*,Female,India,*,OtherL,Indian,*,84,86
*,*,Female,India,*,OtherL,Indian,*,81,32
*,*,Female,India,*,OtherL,Indian,*,93,97
*,*,Female,India,*,OtherL,Indian,*,32,52
*,*,Female,India,*,OtherL,Indian,*,72,98
*,*,Female,India,*,OtherL,Indian,*,54,71
*,*,Female,India,*,OtherL,Indian,*,27,69
*,*,Female,India,*,OtherL,Indian,*,56,39
*,*,Female,India,*,OtherL,Indian,*,45,31
*,*,Female,India,*,OtherL,Indian,*,34,48
*,*,Female,India,*,OtherL,Indian,*,32,36
*,*,Male,India,*,OtherL,Indian,*,97,58
*,*,Male,India,*,OtherL,Indian,*,98,81
*,*,Male,India,*,OtherL,Indian,*,57,38
*,*,Male,India,*,OtherL,Indian,*,78,27
*,*,Male,India,*,OtherL,Indian,*,97,31
*,*,Male,India,*,OtherL,Indian,*,70,57
*,*,Male,India,*,OtherL,Indian,*,49,49
*,*,Male,India,*,OtherL,Indian,*,41,39
*,*,Male,India,*,OtherL,Indian,*,39,91
*,*,Male,India,*,OtherL,Indian,*,25,56
*,*,Male,India,*,OtherL,Indian,*,85,54
*,*,Male,India,*,OtherL,Indian,*,47,95
*,*,Male,India,*,OtherL,Indian,*,50,100
*,*,Male,India,*,OtherL,Indian,*,95,67
*,*,Male,India,*,OtherL,Indian,*,26,43
*,*,Male,India,*,OtherL,Indian,*,61,35
*,*,Male,India,*,OtherL,Indian,*,77,31
*,*,Male,India,*,OtherL,Indian,*,41,46
*,*,Male,India,*,OtherL,Indian,*,72,41
*,*,Male,India,*,OtherL,Indian,*,48,74
*,*,Male,India,*,OtherL,Indian,*,41,27
*,*,Male,India,*,OtherL,Indian,*,51,58
*,*,Male,India,*,OtherL,Indian,*,35,51
*,*,Male,India,*,OtherL,Indian,*,37,79
*,*,Male,India,*,OtherL,Indian,*,68,37
*,*,Male,India,*,OtherL,Indian,*,72,90
*,*,Male,India,*,OtherL,Indian,*,39,71
*,*,Male,India,*,OtherL,Indian,*,50,65
*,*,Male,India,*,OtherL,Indian,*,100,48
*,*,Male,India,*,OtherL,Indian,*,95,97
*,*,Male,India,*,OtherL,Indian,*,40,99
*,*,Male,India,*,OtherL,Indian,*,59,69
*,*,Male,India,*,OtherL,Indian,*,82,55
*,*,Male,India,*,OtherL,Indian,*,71,78
*,*,Male,India,*,OtherL,Indian,*,61,48
*,*,Male,India,*,OtherL,Indian,*,40,69
*,*,Male,India,*,OtherL,Indian,*,93,34
*,*,Male,India,*,OtherL,Indian,*,69,81
*,*,Male,India,*,OtherL,Indian,*,28,32
*,*,Male,India,*,OtherL,Indian,*,52,29
*,*,Male,India,*,OtherL,Indian,*,87,67
*,*,Male,India,*,OtherL,Indian,*,93,91
*,*,Male,India,*,OtherL,Indian,*,69,97
*,*,Male,India,*,OtherL,Indian,*,37,83
*,*,Male,India,*,OtherL,Indian,*,100,59
*,*,Male,India,*,OtherL,Indian,*,47,44
*,*,Male,India,*,OtherL,Indian,*,83,84
*,*,Male,India,*,OtherL,Indian,*,91,82
*,*,Male,India,*,OtherL,Indian,*,78,88
*,*,Male,India,*,OtherL,Indian,*,95,89
*,*,Male,India,*,OtherL,Indian,*,46,83
*,*,Male,India,*,OtherL,Indian,*,67,57
*,*,Male,India,*,OtherL,Indian,*,75,92
*,*,Male,India,*,OtherL,Indian,*,44,39
*,*,Male,India,*,OtherL,Indian,*,55,97
*,*,Male,India,*,OtherL,Indian,*,92,48
*,*,Male,India,*,OtherL,Indian,*,63,34
*,*,Male,India,*,OtherL,Indian,*,52,83
*,*,Male,India,*,OtherL,Indian,*,51,84
*,*,Male,India,*,OtherL,Indian,*,61,93
*,*,Male,India,*,OtherL,Indian,*,52,51
*,*,Male,India,*,OtherL,Indian,*,92,69
*,*,Male,India,*,OtherL,Indian,*,88,75
*,*,Male,India,*,OtherL,Indian,*,37,48
*,*,Male,India,*,OtherL,Indian,*,69,37
*,*,Male,India,*,OtherL,Indian,*,25,95
*,*,Male,India,*,OtherL,Indian,*,67,46
*,*,Male,India,*,OtherL,Indian,*,62,67
*,*,Male,India,*,OtherL,Indian,*,81,92
*,*,Male,India,*,OtherL,Indian,*,55,30
*,*,Male,India,*,OtherL,Indian,*,51,37
*,*,Male,India,*,OtherL,Indian,*,56,89
*,*,Male,India,*,OtherL,Indian,*,65,95
*,*,Male,India,*,OtherL,Indian,*,76,55
*,*,Male,India,*,OtherL,Indian,*,100,95
*,*,Male,India,*,OtherL,Indian,*,59,45
*,*,Male,India,*,OtherL,Indian,*,48,64
*,*,Male,India,*,OtherL,Indian,*,78,50
*,*,Male,India,*,OtherL,Indian,*,51,74
*,*,Male,India,*,OtherL,Indian,*,71,57
*,*,Male,India,*,OtherL,Indian,*,33,68
*,*,Male,India,*,OtherL,Indian,*,45,29
*,*,Male,India,*,OtherL,Indian,*,85,31
*,*,Male,India,*,OtherL,Indian,*,93,98
*,*,Male,India,*,OtherL,Indian,*,33,63
*,*,Male,India,*,OtherL,Indian,*,52,87
*,*,Male,India,*,OtherL,Indian,*,45,73
*,*,Male,India,*,OtherL,Indian,*,26,69
*,*,Male,India,*,OtherL,Indian,*,52,60
*,*,Male,India,*,OtherL,Indian,*,82,58
*,*,Male,India,*,OtherL,Indian,*,71,70
*,*,Male,India,*,OtherL,Indian,*,55,99
*,*,Male,India,*,OtherL,Indian,*,29,27
*,*,Male,India,*,OtherL,Indian,*,71,58
*,*,Male,India,*,OtherL,Indian,*,99,98
*,*,Male,India,*,OtherL,Indian,*,100,35
*,*,Male,India,*,OtherL,Indian,*,56,92
*,*,Male,India,*,OtherL,Indian,*,79,34
*,*,Male,India,*,OtherL,Indian,*,47,49
*,*,Male,India,*,OtherL,Indian,*,90,84
*,*,Male,India,*,OtherL,Indian,*,49,48
*,*,Male,India,*,OtherL,Indian,*,88,83
*,*,Male,India,*,OtherL,Indian,*,48,26
*,*,Male,India,*,OtherL,Indian,*,71,42
*,*,Female,OtherC,*,OtherL,Indian,*,89,31
*,*,Female,OtherC,*,OtherL,Indian,*,76,25
*,*,Female,OtherC,*,OtherL,Indian,*,94,88
*,*,Female,OtherC,*,OtherL,Indian,*,42,95
*,*,Female,OtherC,*,OtherL,Indian,*,43,55
*,*,Female,OtherC,*,OtherL,Indian,*,42,62
*,*,Female,OtherC,*,OtherL,Indian,*,75,68
*,*,Female,OtherC,*,OtherL,Indian,*,65,52
*,*,Female,OtherC,*,OtherL,Indian,*,90,50
*,*,Female,OtherC,*,OtherL,Indian,*,78,39
*,*,Female,OtherC,*,OtherL,Indian,*,47,100
*,*,Female,OtherC,*,OtherL,Indian,*,42,40
*,*,Female,OtherC,*,OtherL,Indian,*,89,93
*,*,Female,OtherC,*,OtherL,Indian,*,53,77
*,*,Female,OtherC,*,OtherL,Indian,*,43,77
*,*,Female,OtherC,*,OtherL,Indian,*,74,40
*,*,Female,OtherC,*,OtherL,Indian,*,56,53
*,*,Female,OtherC,*,OtherL,Indian,*,41,61
*,*,Female,OtherC,*,OtherL,Indian,*,83,41
*,*,Female,OtherC,*,OtherL,Indian,*,38,61
*,*,Female,OtherC,*,OtherL,Indian,*,73,68
*,*,Female,OtherC,*,OtherL,Indian,*,54,49
*,*,Female,OtherC,*,OtherL,Indian,*,63,41
*,*,Female,OtherC,*,OtherL,Indian,*,41,96
*,*,Female,OtherC,*,OtherL,Indian,*,79,87
*,*,Female,OtherC,*,OtherL,Indian,*,37,37
*,*,Female,OtherC,*,OtherL,Indian,*,67,39
*,*,Female,OtherC,*,OtherL,Indian,*,48,93
*,*,Female,OtherC,*,OtherL,Indian,*,39,38
*,*,Female,OtherC,*,OtherL,Indian,*,57,41
*,*,Female,OtherC,*,OtherL,Indian,*,42,31
*,*,Female,OtherC,*,OtherL,Indian,*,41,28
*,*,Female,OtherC,*,OtherL,Indian,*,45,59
*,*,Female,OtherC,*,OtherL,Indian,*,57,74
*,*,Female,OtherC,*,OtherL,Indian,*,92,39
*,*,Female,OtherC,*,OtherL,Indian,*,28,79
*,*,Female,OtherC,*,OtherL,Indian,*,41,99
*,*,Female,OtherC,*,OtherL,Indian,*,36,96
*,*,Female,OtherC,*,OtherL,Indian,*,75,82
*,*,Female,OtherC,*,OtherL,Indian,*,25,47
*,*,Female,OtherC,*,OtherL,Indian,*,84,48
*,*,Female,OtherC,*,OtherL,Indian,*,78,28
*,*,Female,OtherC,*,OtherL,Indian,*,74,65
*,*,Female,OtherC,*,OtherL,Indian,*,78,68
*,*,Female,OtherC,*,OtherL,Indian,*,53,46
*,*,Female,OtherC,*,OtherL,Indian,*,79,55
*,*,Female,OtherC,*,OtherL,Indian,*,50,40
*,*,Female,OtherC,*,OtherL,Indian,*,85,41
*,*,Female,OtherC,*,OtherL,Indian,*,74,94
*,*,Female,OtherC,*,OtherL,Indian,*,69,88
*,*,Female,OtherC,*,OtherL,Indian,*,34,77
*,*,Female,OtherC,*,OtherL,Indian,*,99,41
*,*,Female,OtherC,*,OtherL,Indian,*,88,42
*,*,Female,OtherC,*,OtherL,Indian,*,58,75
*,*,Female,OtherC,*,OtherL,Indian,*,58,55
